outcome,tstop,model,survival,survivalse,survival.ll,survival.ul,haz,lead_tstop,vax1_az,vax1_az_descr,model_name,outcome_var,outcome_descr,inc_format,inc_CI
covidemergency,109,0,0.9992805780973827,1.0601636007698723e-4,0.9990727898498598,0.9994883663449056,9.341692718110459e-7,110,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,110,0,0.9992796446010447,1.0608675655269723e-4,0.9990717183789647,0.9994875708231247,9.341692718855303e-7,111,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,111,0,0.9992787111055788,1.0615984667644794e-4,0.9990706416294887,0.9994867805816688,9.341692718480971e-7,112,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,112,0,0.9992777776109848,1.0623562488915549e-4,0.9990695596123269,0.9994859956096427,9.341692719209513e-7,113,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,113,0,0.999276844117263,1.0631408544208605e-4,0.9990684723387472,0.9994852158957789,9.341692717707851e-7,114,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,114,0,0.9992759106244131,1.0639522240166014e-4,0.9990673798203787,0.9994844414284475,9.341692719531116e-7,115,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,115,0,0.9992749771324354,1.0647902964943976e-4,0.9990662820692138,0.999483672195657,9.341692718013146e-7,116,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,116,0,0.9992740436413297,1.0656550088510201e-4,0.9990651790976004,0.9994829081850589,9.341692718709081e-7,117,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,117,0,0.999273110151096,1.0665462962920138e-4,0.9990640709182383,0.9994821493839536,9.341692718285833e-7,118,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,118,0,0.9992721766617343,1.0674640922533681e-4,0.9990629575441736,0.999481395779295,9.341692718965466e-7,119,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,119,0,0.9992712431732447,1.0684083284148188e-4,0.9990618389887971,0.9994806473576923,9.341692718525913e-7,120,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,120,0,0.999270309685627,1.0693789347435309e-4,0.9990607152658347,0.9994799041054193,9.341692719189242e-7,121,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,121,0,0.9992693761988815,1.0703758394983238e-4,0.9990595863893476,0.9994791660084154,9.341692718733385e-7,122,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,122,0,0.999268442713008,1.0713989692741707e-4,0.9990584523737229,0.999478433052293,9.341692718269375e-7,123,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,123,0,0.9992675092280064,1.07244824900949e-4,0.9990573132336723,0.9994777052223406,9.341692718908249e-7,124,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,124,0,0.999266575743877,1.0735236020265905e-4,0.9990561689842244,0.9994769825035296,9.341692718427933e-7,125,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,125,0,0.9992656422606195,1.0746249500558453e-4,0.9990550196407197,0.9994762648805193,9.341692719050505e-7,126,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,126,0,0.9992647087782341,1.0757522132539785e-4,0.9990538652188075,0.9994755523376608,9.341692718553884e-7,127,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,127,0,0.9992637752967208,1.0769053102436915e-4,0.999052705734437,0.9994748448590046,9.34169271804911e-7,128,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,128,0,0.9992628418160795,1.0780841581244963e-4,0.9990515412038568,0.9994741424283022,9.341692718647225e-7,129,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,129,0,0.9992619083363101,1.0792886725234995e-4,0.9990503716436033,0.9994734450290169,9.34169271923719e-7,130,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 0.9)"
covidemergency,130,0,0.9992609748574129,1.0805187676029009e-4,0.9990491970705008,0.9994727526443251,9.341692717596913e-7,131,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,131,0,0.9992600413793876,1.0817743560964572e-4,0.9990480175016528,0.9994720652571224,9.341692719281619e-7,132,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,132,0,0.9992591079022344,1.0830553493426949e-4,0.9990468329544369,0.9994713828500319,9.341692718736082e-7,133,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,133,0,0.9992581744259532,1.084361657309488e-4,0.9990456434464989,0.9994707054054075,9.341692718182391e-7,134,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,134,0,0.999257240950544,1.0856931886170068e-4,0.9990444489957491,0.999470032905339,9.341692718731597e-7,135,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,135,0,0.9992563074760068,1.0870498505773801e-4,0.9990432496203536,0.99946936533166,9.341692719272651e-7,136,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,136,0,0.9992553740023418,1.0884315492198717e-4,0.999042045338731,0.9994687026659526,9.341692717583452e-7,137,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,137,0,0.9992544405295486,1.0898381893207814e-4,0.9990408361695441,0.9994680448895531,9.341692719219254e-7,138,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,138,0,0.9992535070576275,1.0912696744305801e-4,0.9990396221316971,0.9994673919835579,9.3416927186248e-7,139,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,139,0,0.9992525735865785,1.092725906906994e-4,0.9990384032443274,0.9994667439288296,9.341692718022193e-7,140,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,140,0,0.9992516401164013,1.0942067879446929e-4,0.9990371795268003,0.9994661007060024,9.341692719633543e-7,NA,1,ChAdOx1,Unadjusted,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,0,1,1,0,1,1,0,1,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.0,"(0.0, 0.0)"
covidemergency,1,1,0.9999811425522135,7.851652157909827e-6,0.9999657535967649,0.9999965315076621,1.8857803396556244e-5,2,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.0,"(0.0, 0.0)"
covidemergency,2,1,0.9999622855598773,1.570327912965928e-5,0.999931507698344,0.9999930634214106,1.885770354390038e-5,3,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.0,"(0.0, 0.1)"
covidemergency,3,1,0.9999434290609605,2.355471359223497e-5,0.9998972626706535,0.9999895954512674,1.8857565707063854e-5,4,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.1,"(0.0, 0.1)"
covidemergency,4,1,0.9999245729176246,3.1406284789649854e-5,0.9998630177305486,0.9999861281047006,1.885756570701671e-5,5,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.1,"(0.0, 0.1)"
covidemergency,5,1,0.9999057181101577,3.9255746988151296e-5,0.9998287782598747,0.9999826579604407,1.8856585301381913e-5,6,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.1,"(0.0, 0.2)"
covidemergency,6,1,0.9998868636045786,4.710715087435456e-5,0.9997945352854506,0.9999791919237065,1.885663895130741e-5,7,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.1,"(0.0, 0.2)"
covidemergency,7,1,0.9998680094486886,5.4958401235683504e-5,0.9997602929616187,0.9999757259357585,1.8856644788921756e-5,8,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.1,"(0.0, 0.2)"
covidemergency,8,1,0.9998522945521116,5.557947604531809e-5,0.9997433607807831,0.99996122832344,1.5717218095773238e-5,9,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.1,"(0.0, 0.3)"
covidemergency,9,1,0.9998365803097875,5.708172963837374e-5,0.999724702175521,0.999948458444054,1.5716810760395313e-5,10,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.2,"(0.1, 0.3)"
covidemergency,10,1,0.9998208686347957,5.938695647246031e-5,0.9997044723389582,0.9999372649306332,1.5714489949852234e-5,11,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.2,"(0.1, 0.3)"
covidemergency,11,1,0.9998051606146514,6.24074705548319e-5,0.9996828442199976,0.9999274770093052,1.571108128169839e-5,12,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.2,"(0.1, 0.3)"
covidemergency,12,1,0.9997894563440826,6.604634202521652e-5,0.9996600078924025,0.9999189047957626,1.5707577699684873e-5,13,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.2,"(0.1, 0.3)"
covidemergency,13,1,0.9997737565722452,7.020465042899415e-5,0.9996361579858571,0.9999113551586333,1.5703324611339153e-5,14,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.2,"(0.1, 0.4)"
covidemergency,14,1,0.9997580594335094,7.480419309848266e-5,0.9996114459091437,0.999904672957875,1.570093742953347e-5,15,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.2,"(0.1, 0.4)"
covidemergency,15,1,0.9997203439507185,7.650509914096455e-5,0.9995703967117685,0.9998702911896685,3.772603310422956e-5,16,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.3,"(0.1, 0.4)"
covidemergency,16,1,0.9996826406607431,7.982506956493235e-5,0.9995261863993324,0.9998390949221537,3.77152592651929e-5,17,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.3,"(0.2, 0.5)"
covidemergency,17,1,0.9996449448795044,8.459177448538533e-5,0.9994791480481247,0.9998107417108841,3.770917007261303e-5,18,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.4,"(0.2, 0.5)"
covidemergency,18,1,0.9996072504196375,9.057997616189992e-5,0.9994297169286397,0.9997847839106353,3.7709270166933185e-5,19,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.4,"(0.2, 0.6)"
covidemergency,19,1,0.9995695581711364,9.755230986056721e-5,0.999378359157201,0.9997607571850717,3.7708479808154456e-5,20,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.4,"(0.2, 0.6)"
covidemergency,20,1,0.9995318685412985,1.0531400647181046e-4,0.9993254568815462,0.9997382802010508,3.770728180268992e-5,21,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.5,"(0.3, 0.7)"
covidemergency,21,1,0.9994941812516263,1.1370528498281494e-4,0.9992713229882081,0.9997170395150444,3.7706362257201776e-5,22,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.5,"(0.3, 0.7)"
covidemergency,22,1,0.9994690418283002,1.1470765307827315e-4,0.9992442189595157,0.9996938646970848,2.515277839928029e-5,23,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.5,"(0.3, 0.8)"
covidemergency,23,1,0.9994439033878428,1.1640916843278877e-4,0.9992157456102443,0.9996720611654414,2.515242763716946e-5,24,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.6,"(0.3, 0.8)"
covidemergency,24,1,0.9994187672499243,1.1877036675779514e-4,0.9991859816086484,0.9996515528912002,2.5150756361833304e-5,25,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.6,"(0.3, 0.8)"
covidemergency,25,1,0.999393631201331,1.2177094045850352e-4,0.9991549645436687,0.9996322978589932,2.5151299556629858e-5,26,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.6,"(0.4, 0.8)"
covidemergency,26,1,0.9993684958325653,1.2535149801073088e-4,0.9991228114110561,0.9996141802540744,2.515125188607637e-5,27,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.6,"(0.4, 0.9)"
covidemergency,27,1,0.9993433617660024,1.294642622174716e-4,0.999089616474771,0.9995971070572337,2.5150581396256118e-5,28,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.4, 0.9)"
covidemergency,28,1,0.999318228342364,1.3406440581113072e-4,0.9990554669353654,0.9995809897493625,2.5150570584610608e-5,29,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.4, 0.9)"
covidemergency,29,1,0.9993135136510148,1.3411387099007853e-4,0.999050655294047,0.9995763720079827,4.717930143744995e-6,30,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.4, 0.9)"
covidemergency,30,1,0.9993087989833602,1.342248905868061e-4,0.9990457230319812,0.9995718749347392,4.717928691723188e-6,31,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.4, 1.0)"
covidemergency,31,1,0.9993040846621065,1.3438378168137047e-4,0.9990406972899047,0.9995674720343083,4.7176043069023625e-6,32,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.4, 1.0)"
covidemergency,32,1,0.999299370321869,1.346046971097529e-4,0.999035549963384,0.999563190680354,4.7176455600118445e-6,33,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.4, 1.0)"
covidemergency,33,1,0.9992946559788701,1.3487871913217287e-4,0.9990302985470901,0.9995590134106501,4.717670579605289e-6,34,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.4, 1.0)"
covidemergency,34,1,0.9992899417422744,1.3520322213424053e-4,0.9990249482962975,0.9995549351882512,4.717586356909015e-6,35,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.4, 1.0)"
covidemergency,35,1,0.9992852278832651,1.3557181461641766e-4,0.9990195120092982,0.9995509437572321,4.717230754253494e-6,36,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.4, 1.0)"
covidemergency,36,1,0.9992805140829314,1.360032829978364e-4,0.9990139525464764,0.9995470756193864,4.717194288591972e-6,37,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,37,1,0.9992758003088129,1.364887049795543e-4,0.9990082873627565,0.9995433132548693,4.717190306244115e-6,38,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,38,1,0.9992710865178287,1.3702878064678634e-4,0.9990025150429156,0.9995396579927418,4.717229436346745e-6,39,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,39,1,0.9992663728208218,1.3761556816605557e-4,0.9989966512635042,0.9995360943781393,4.717157641996323e-6,40,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,40,1,0.9992616591610234,1.3825556126842987e-4,0.9989906832402748,0.9995326350817719,4.7171426574393934e-6,41,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,41,1,0.9992569454532764,1.3894671837966566e-4,0.9989846148894822,0.9995292760170705,4.717212893505565e-6,42,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,42,1,0.9992522322451979,0.00013967181003382545,0.9989784805278761,0.9995259839625197,4.7167351009048065e-6,43,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.7,"(0.5, 1.0)"
covidemergency,43,1,0.9992448973517685,1.3986975283885732e-4,0.9989707576736778,0.9995190370298591,7.340436212234548e-6,44,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.8,"(0.5, 1.0)"
covidemergency,44,1,0.9992375624749933,1.4012212867973536e-4,0.998962928149344,0.9995121968006426,7.340473427570462e-6,45,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.8,"(0.5, 1.0)"
covidemergency,45,1,0.9992302276757344,1.404290573670957e-4,0.9989549917809121,0.9995054635705568,7.340449733904098e-6,46,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.8,"(0.5, 1.0)"
covidemergency,46,1,0.9992228926722059,1.4079588836724398e-4,0.9989469378018347,0.999498847542577,7.340708046577726e-6,47,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.8,"(0.5, 1.1)"
covidemergency,47,1,0.9992155576524414,1.412141003393451e-4,0.9989387831016671,0.9994923322032158,7.340778181734832e-6,48,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.8,"(0.5, 1.1)"
covidemergency,48,1,0.9992082227414097,1.4168390341472238e-4,0.9989305273935278,0.9994859180892917,7.34072324939498e-6,49,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.8,"(0.5, 1.1)"
covidemergency,49,1,0.9992008879308171,1.4220745862437073e-4,0.9989221664335803,0.9994796094280538,7.340676615953824e-6,50,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.8,"(0.5, 1.1)"
covidemergency,50,1,0.9991935531415502,1.4278547658904225e-4,0.9989136987499203,0.9994734075331801,7.340709158683869e-6,51,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.8,"(0.5, 1.1)"
covidemergency,51,1,0.999186218746367,1.434077107499456e-4,0.9989051447981918,0.9994672926945423,7.340368637581476e-6,52,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.8,"(0.5, 1.1)"
covidemergency,52,1,0.9991788845132841,1.4408747117482167e-4,0.998896478259158,0.9994612907674102,7.340260284363339e-6,53,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.8,"(0.5, 1.1)"
covidemergency,53,1,0.9991715501076103,1.4482531439060945e-4,0.998887697707355,0.9994554025078656,7.340486899379718e-6,54,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.8,"(0.5, 1.1)"
covidemergency,54,1,0.9991642161686707,1.4560336712992526e-4,0.9988788388130683,0.9994495935242731,7.340073654472175e-6,55,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.8,"(0.6, 1.1)"
covidemergency,55,1,0.9991568822010406,1.464377531041115e-4,0.9988698694789796,0.9994438949231016,7.340156246463962e-6,56,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.8,"(0.6, 1.1)"
covidemergency,56,1,0.9991495483965521,1.473159179938938e-4,0.9988608145029346,0.9994382822901696,7.340046843081174e-6,57,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.1)"
covidemergency,57,1,0.9991422148633389,1.482460836072282e-4,0.9988516578786196,0.9994327718480581,7.339829209651258e-6,58,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.1)"
covidemergency,58,1,0.9991348813235073,1.4922332346545408e-4,0.9988424089838616,0.9994273536631529,7.339889707291279e-6,59,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,59,1,0.9991275528683021,1.501668344692265e-4,0.99883323128107,0.9994218744555342,7.334854477875128e-6,60,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,60,1,0.9991202244668498,1.5123379227441436e-4,0.9988238116807465,0.999416637252953,7.334854477853313e-6,61,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,61,1,0.9991128961058231,1.523450554251293e-4,0.9988143052839671,0.9994114869276791,7.334867816484939e-6,62,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,62,1,0.999105567784542,1.5349953304953106e-4,0.9988047142281211,0.9994064213409628,7.334881835751944e-6,63,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,63,1,0.9990982393585642,1.5469966751777996e-4,0.9987950335818091,0.9994014451353194,7.335040428487956e-6,64,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,64,1,0.9990950972174257,1.547916091115952e-4,0.998791711238458,0.9993984831963935,3.144987046030422e-6,65,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,65,1,0.9990919549724832,1.549114811369951e-4,0.9987883340486629,0.9993955758963035,3.145100835752699e-6,66,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,66,1,0.9990888127416057,1.5504595043413884e-4,0.998784928262806,0.9993926972204054,3.145096649488755e-6,67,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,67,1,0.9990856705206107,1.55202156086691e-4,0.9987814798843578,0.9993898611568636,3.145096649538292e-6,68,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,68,1,0.9990825283094984,1.553796630435845e-4,0.998777989766003,0.9993870668529938,3.145096649445595e-6,69,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,69,1,0.9990793861055587,1.5557831994575852e-4,0.9987744582016898,0.9993843140094276,3.1450993618819335e-6,70,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,70,1,0.9990762439115016,1.5579820161230564e-4,0.9987708850474853,0.9993816027755179,3.1450993617440764e-6,71,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,71,1,0.9990731017728423,1.5603615542868833e-4,0.998767276527916,0.9993789270177685,3.1450538041686945e-6,72,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,72,1,0.9990699596578567,1.5629675865245116e-4,0.9987636236399976,0.9993762956757158,3.145039999609921e-6,73,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,73,1,0.9990668176661562,1.5657094043361634e-4,0.99875994426188075,0.9993736910704317,3.1449264903258022e-6,74,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,74,1,0.9990636756798957,1.5687470270962236e-4,0.9987562069124994,0.999371144447292,3.144930935822253e-6,75,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,75,1,0.9990605336612708,1.5720122854935039e-4,0.9987524249149886,0.999368642407553,3.144973221424185e-6,76,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.2)"
covidemergency,76,1,0.9990573916534433,1.575453683246683e-4,0.9987486084055959,0.9993661749012908,3.144972304616447e-6,77,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.3)"
covidemergency,77,1,0.9990542496646756,1.5790911396962198e-4,0.9987447534884645,0.9993637458408867,3.1449631176417434e-6,78,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.3)"
covidemergency,78,1,0.9990511076855813,1.5829424779499818e-4,0.9987408566609431,0.9993613587102194,3.1449633258744885e-6,79,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,0.9,"(0.6, 1.3)"
covidemergency,79,1,0.9990479655920541,1.5870632543424405e-4,0.9987369069100843,0.9993590242740239,3.1450877589044957e-6,80,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,1.0,"(0.6, 1.3)"
covidemergency,80,1,0.9990448235084091,1.591315052094076e-4,0.998732931489393,0.9993567155274251,3.1450877589381953e-6,81,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,1.0,"(0.6, 1.3)"
covidemergency,81,1,0.9990416814346462,1.5957644577230623e-4,0.9987289173481516,0.9993544455211408,3.1450877588296557e-6,82,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,1.0,"(0.6, 1.3)"
covidemergency,82,1,0.9990385394066987,1.600432362534807e-4,0.9987248604276727,0.9993522183857247,3.1450517908499836e-6,83,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,1.0,"(0.6, 1.3)"
covidemergency,83,1,0.9990353974634518,1.6052094031153368e-4,0.9987207822016767,0.9993500127252269,3.1449768996040502e-6,84,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,1.0,"(0.6, 1.3)"
covidemergency,84,1,0.999032255520324,1.6102714111900616e-4,0.9987166481231974,0.9993478629174507,3.1449866712721542e-6,85,1,ChAdOx1,Adjusting for time,emergency_covid_date,COVID-19 A&E attendance,1.0,"(0.7, 1.3)"
